agegroup	male	ethnicity	var	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
1	1	4	"chronic_respiratory_disease"	.0004936	.0024425	.001938	.0074074	.0027778	.0096154	.004878	.002	.0037488	.0024944
1	1	4	"diabcat_2"	.0049358	.0094828	.0090439	.0074074	.0222222	.0288462	.0146341	.04	.0065604	.0072337
1	1	4	"diabcat_3"	.0004936	.0047414	.0064599	.0063492	.0083333	.0228365	.0097561	.03	.0084349	.0054877
1	1	4	"diabcat_4"	.0039487	.0051724	.0067829	.0137566	.0027778	.0168269	.0146341	.03	.0084349	.0044899
1	1	4	"htdiag_or_highbp"	.0528134	0	.0939922	.0984127	.175	.9723558	.2195122	.962	.1105904	0
1	1	4	"imd_2"	.7097729	0	0	.0444444	.65	.0096154	.5219512	.002	0	0
1	1	4	"imd_3"	0	0	1	0	0	0	0	0	0	0
1	1	4	"imd_4"	0	0	0	0	0	0	0	.872	.9072165	1
1	1	4	"imd_5"	0	1	0	.8423281	0	.9591346	0	0	0	0
1	1	4	"obese4cat_2"	0	.0468391	.0645995	.0507937	.125	.1478365	.9414634	.148	.0599813	.063108
1	1	4	"obese4cat_3"	.0078973	.0119253	.0216408	.0285714	.0333333	.0480769	0	.086	.0168697	.0147169
1	1	4	"obese4cat_4"	.0044423	.0050287	.0087209	.0169312	.0111111	.0192308	0	.034	.0103093	.0054877
1	1	4	"organ_transplant"	0	.0002874	.000646	0	.0027778	.0036058	0	.006	.0018744	.0002494
1	1	4	"other_immunosuppression"	.0098717	.0363506	.0222868	.0201058	.0361111	.0661058	.0195122	.03	.0243674	.0192068
1	1	4	"other_neuro"	.0014808	.0030172	.004845	.005291	0	.0072115	0	.006	.0028116	.003991
1	1	4	"ra_sle_psoriasis"	.0049358	.0066092	.0074289	.0126984	.0055556	.0084135	.0390244	.014	.0103093	.0052382
1	1	4	"reduced_kidney_function_cat_2"	.0009872	.0018678	.003876	.0010582	.0194444	.0132212	.004878	.01	.0018744	.0019955
1	1	4	"reduced_kidney_function_cat_3"	0	.0001437	0	.0021164	0	.0024038	0	.002	.0009372	0
1	1	4	"smoke_nomiss_2"	0	.1077586	.1353359	.1301587	.9972222	.1502404	0	.19	0	.1436767
1	1	4	"smoke_nomiss_3"	.1095755	.1916667	.1731266	.2645503	0	.2163462	.1609756	0	1	0
1	1	4	"spleen"	.0034551	.0050287	.0074289	.005291	.0083333	.0036058	.0292683	0	.004686	.0074832
1	1	4	"stroke_dementia"	.0014808	.0012931	.002584	.0021164	0	.0036058	0	.002	.0037488	.0004989
1	0	5	"N"	.0206	.088	.00435	.1878	.24245	.1607	.2558	.0164	.0117	.0122
1	0	5	"asthmacat_2"	0	0	.1034483	.0503195	.0476387	0	.0482799	1	.5	.0532787
1	0	5	"asthmacat_3"	.0072816	0	.0114943	.0023962	.0057744	.0037337	.0031274	0	0	.0122951
1	0	5	"cancer_exhaem_cat_2"	0	0	0	.0013312	.0004125	.0003111	.0007819	.0030488	0	0
1	0	5	"cancer_exhaem_cat_3"	.0072816	0	0	.001065	.0018561	.0006223	.0007819	.0030488	0	.0040984
1	0	5	"cancer_exhaem_cat_4"	.0048544	0	0	.0007987	.0010311	.0015557	.0011728	0	0	.0163934
1	0	5	"cancer_haem_cat_2"	0	0	0	0	.0002062	.0003111	0	0	0	0
1	0	5	"cancer_haem_cat_3"	0	0	0	.0002662	.0006187	0	.0003909	0	0	0
1	0	5	"cancer_haem_cat_4"	0	0	0	.0005325	.0004125	0	.0005864	.0030488	0	.0081967
1	0	5	"chronic_cardiac_disease"	0	0	0	.0013312	.0032996	.0012446	.0023456	.0030488	.008547	.0040984
1	0	5	"chronic_liver_disease"	.0194175	0	0	.0037274	.0061868	.0028002	.0027365	.0060976	.0042735	.0122951
1	0	5	"chronic_respiratory_disease"	0	0	0	.001065	.0020623	.0012446	.0009773	0	0	.0040984
1	0	5	"diabcat_2"	.0072816	0	.0804598	.0053248	.0084554	.0031114	.0076231	0	.008547	.0286885
1	0	5	"diabcat_3"	0	0	.0344828	.0015974	.0032996	.0018668	.0021501	.0060976	.008547	.0040984
1	0	5	"diabcat_4"	.0024272	0	.091954	.0029286	.0053619	.0034225	.0035184	.0030488	.0128205	.0122951
1	0	5	"htdiag_or_highbp"	0	0	.2988506	0	.0455764	.0286248	.0375293	.0426829	.0470085	.9180328
1	0	5	"imd_2"	0	0	.0114943	0	0	1	0	.6554878	0	0
1	0	5	"imd_3"	0	0	0	1	0	0	0	0	.0811966	.6311476
1	0	5	"imd_4"	0	0	.6436782	0	0	0	1	0	.1623932	0
1	0	5	"imd_5"	0	0	.1034483	0	1	0	0	0	.1837607	0
1	0	5	"obese4cat_2"	.1650485	0	0	.0402023	.0820788	.0373367	.0650899	.0762195	.0683761	.057377
1	0	5	"obese4cat_3"	.0169903	0	0	.0135783	.0338214	.0140012	.0205238	.0457317	.042735	.1639344
1	0	5	"obese4cat_4"	0	0	.9080459	.0050586	.0092803	.0052894	0	.0091463	.017094	.0245902
1	0	5	"organ_transplant"	0	0	0	0	.0006187	0	.0001955	0	0	.0040984
1	0	5	"other_immunosuppression"	.2087379	0	.0344828	.0290202	.0350588	.0304916	.0228694	.0579268	.0384615	.057377
1	0	5	"other_neuro"	.0024272	0	0	.0026624	.0020623	.0015557	.0007819	0	.0042735	.0163934
1	0	5	"ra_sle_psoriasis"	.0776699	0	.0229885	.0087859	.0148484	.0093342	.0123143	.0365854	.0213675	.0204918
1	0	5	"reduced_kidney_function_cat_2"	0	0	0	0	.0004125	0	.0001955	0	0	.0040984
1	0	5	"reduced_kidney_function_cat_3"	0	0	0	0	.0002062	0	0	0	0	.0081967
1	0	5	"smoke_nomiss_2"	.6480582	0	.1724138	.1123536	.1101258	.1048538	.115129	.1798781	0	.1885246
1	0	5	"smoke_nomiss_3"	0	0	.1954023	.0870607	.1317797	.0678283	.1020328	.0457317	.9957265	.0942623
1	0	5	"spleen"	0	0	0	.001065	.0008249	.0015557	.0003909	0	0	0
1	0	5	"stroke_dementia"	0	0	0	.0007987	.0006187	.0006223	.0001955	0	0	.0040984
1	1	5	"N"	.28585	.13725	.10005	.14875	.0131	.02275	.0224	.177	.05305	.0398
1	1	5	"asthmacat_2"	0	0	.0414793	.0591597	.9923664	.0593407	.9665179	.0548023	0	.0389447
1	1	5	"asthmacat_3"	.0015743	.0007286	.0014993	.0023529	0	.0087912	0	.0022599	.0028275	.0037688
1	1	5	"cancer_exhaem_cat_2"	.0001749	0	0	.0006723	0	0	0	0	.001885	0
1	1	5	"cancer_exhaem_cat_3"	0	.0003643	.0009995	.0006723	.0038168	.0021978	.0022321	.0002825	.0009425	0
1	1	5	"cancer_exhaem_cat_4"	.0001749	.0007286	0	.0010084	0	0	.0044643	0	0	0
1	1	5	"cancer_haem_cat_2"	0	0	0	.0003361	0	0	0	0	.0009425	0
1	1	5	"cancer_haem_cat_3"	.0003498	0	.0009995	.0010084	0	.0021978	0	0	.0009425	0
1	1	5	"cancer_haem_cat_4"	0	.0003643	.0009995	.0003361	0	.0043956	.0111607	.0002825	0	0
1	1	5	"chronic_cardiac_disease"	.0026238	.0018215	.0024988	.0040336	.0038168	.021978	.0066964	.0033898	.0047125	.0050251
1	1	5	"chronic_liver_disease"	.0029736	.0010929	.0114943	.0020168	0	.0065934	.0044643	.0039548	.0009425	.0075377
1	1	5	"chronic_respiratory_disease"	.0005248	0	.0024988	.0006723	0	.0043956	.0066964	.0022599	.001885	.0012563
1	1	5	"diabcat_2"	.0022739	.0021858	.0054973	.0043697	.0038168	.010989	.015625	.0036723	.0084826	.0050251
1	1	5	"diabcat_3"	.0024488	.0007286	.0054973	.0016807	0	.0131868	.0044643	.0033898	.00377	.0050251
1	1	5	"diabcat_4"	.0022739	.0025501	.0029985	.0016807	.0114504	.0043956	.0022321	.0036723	.0028275	.0025126
1	1	5	"htdiag_or_highbp"	.0493266	.0608379	.0964518	.052437	.1374046	.8703297	.0602679	0	.1102733	.0829146
1	1	5	"imd_2"	0	1	0	0	.8740458	0	0	0	.3110273	0
1	1	5	"imd_3"	0	0	0	1	0	0	0	0	0	1
1	1	5	"imd_4"	.7519678	0	0	0	0	.0307692	.6875	0	.5004712	0
1	1	5	"imd_5"	0	0	.8565717	0	0	.6989011	0	.9988701	0	0
1	1	5	"obese4cat_2"	.0311352	.0360656	.065967	.0423529	.0725191	.2197802	.0535714	.0491525	.0584354	.0690955
1	1	5	"obese4cat_3"	.008396	.0105647	.0204898	.0154622	.0038168	.0571429	.0178571	.009322	.0207352	.0163317
1	1	5	"obese4cat_4"	.0034983	.0043716	.0044978	.0057143	0	.0197802	.0223214	.0053672	.0009425	.008794
1	1	5	"organ_transplant"	.0001749	0	0	0	0	.0021978	0	.0002825	0	0
1	1	5	"other_immunosuppression"	.0080462	.007286	.0314843	.0043697	.0038168	.0263736	.0111607	.0254237	.0122526	.008794
1	1	5	"other_neuro"	.0013993	.0007286	.0024988	.0016807	.0076336	.0021978	0	.0014124	0	.0012563
1	1	5	"ra_sle_psoriasis"	.0066468	.0105647	.009995	.0084034	.0152672	.0153846	.046875	.0079096	.0179076	.0150754
1	1	5	"reduced_kidney_function_cat_2"	.0001749	0	.0004998	.0003361	0	0	.0044643	0	.001885	0
1	1	5	"reduced_kidney_function_cat_3"	0	0	0	0	0	.0021978	0	0	.0009425	0
1	1	5	"smoke_nomiss_2"	0	0	0	.1529412	.2328244	.2263736	.0959821	.1661017	1	0
1	1	5	"smoke_nomiss_3"	.2015043	.1894353	.9965017	0	.0954198	0	.2209821	0	0	1
1	1	5	"spleen"	.0005248	.0007286	.001999	.0003361	0	.0021978	.0022321	0	0	.0025126
1	1	5	"stroke_dementia"	.0005248	.0003643	.0009995	.0006723	0	.0021978	.0022321	.0008475	.0009425	.0012563
2	0	1	"N"	.13545	.1152	.0344	.2365	.0467	.0607	.1019	.0983	.0429	.12795
2	0	1	"asthmacat_2"	0	.15625	.1627907	.1513742	.1766595	.9958814	0	.1785351	.0920746	.1594373
2	0	1	"asthmacat_3"	.0114433	.0234375	.0305233	.0243129	.0449679	0	.031894	.0249237	.0314685	.0222743
2	0	1	"cancer_exhaem_cat_2"	.0014766	.0039063	.0014535	.0027484	.003212	.0074135	.001472	.0050865	.0104895	.0046893
2	0	1	"cancer_exhaem_cat_3"	.005168	.0047743	.005814	.0103594	.009636	.0098847	.0049068	.0116989	.0244755	.0058617
2	0	1	"cancer_exhaem_cat_4"	.0140273	.0104167	.0174419	.0173362	.0139186	.0123558	.0093229	.0132248	.016317	.0171942
2	0	1	"cancer_haem_cat_2"	.0007383	0	0	.0004228	0	0	0	0	0	0
2	0	1	"cancer_haem_cat_3"	0	.000434	0	.0006342	0	.0032949	0	.0005086	0	0
2	0	1	"cancer_haem_cat_4"	.0011074	.0021701	.005814	.0023256	.0021413	.0008237	.0019627	.0005086	.002331	.0007816
2	0	1	"chronic_cardiac_disease"	.0029531	.0147569	.0174419	.0088795	.0085653	.023888	.0147203	.0116989	.034965	.0097694
2	0	1	"chronic_liver_disease"	.0014766	.0073785	.005814	.0031712	.0021413	.0074135	.0093229	.0035605	.0011655	.0015631
2	0	1	"chronic_respiratory_disease"	.0033223	.0212674	.0188953	.010148	.009636	.0288303	.0299313	.0106816	.0151515	.0089879
2	0	1	"diabcat_2"	.0018457	.015191	.0348837	.0164905	.0299786	.0321252	.0210991	.0264496	.0384615	.0183665
2	0	1	"diabcat_3"	.002584	.015625	.0145349	.0107822	.0182013	.0214168	.0201178	.0208545	.0291375	.0066432
2	0	1	"diabcat_4"	.0022148	.0108507	.0043605	.0073996	.0107066	.0140033	.0093229	.0081384	.0268065	.0093787
2	0	1	"htdiag_or_highbp"	0	.2074653	.2005814	.1604651	.3329764	.1507414	.1810599	.2288911	.8041958	.1707698
2	0	1	"imd_2"	0	0	.1511628	.2953488	0	0	0	.112411	0	1
2	0	1	"imd_3"	.50646	0	.2325581	.25074	.6167024	.2092257	0	0	.5337995	0
2	0	1	"imd_4"	0	1	.1162791	0	0	0	0	.6790438	0	0
2	0	1	"imd_5"	0	0	.1918605	.1539112	.0524625	.4719934	.8861629	.0986775	0	0
2	0	1	"obese4cat_2"	0	.1536458	.0828488	0	.9839401	.1120264	.109421	.4348932	0	.1254396
2	0	1	"obese4cat_3"	.0162422	.078125	.0915698	.0758985	0	.0840198	.0893032	.0559512	.2459207	.0558812
2	0	1	"obese4cat_4"	.0121816	.0529514	.0581395	.0448203	0	.0609555	.0529931	.0376399	.1666667	.0261821
2	0	1	"organ_transplant"	.0003691	.0013021	0	.0004228	0	.0016474	0	.0010173	.002331	.0003908
2	0	1	"other_immunosuppression"	.0479882	.0355903	.0479651	.046723	.0374732	.0518946	.0250245	.0401831	.0547786	.0515826
2	0	1	"other_neuro"	.0040605	.0086806	.0014535	.0088795	.006424	.0181219	.0078508	.0061038	.011655	.0093787
2	0	1	"ra_sle_psoriasis"	0	.0585938	1	0	.0578158	.0247117	.0274779	.0076297	.027972	.052755
2	0	1	"reduced_kidney_function_cat_2"	.0014766	.0060764	.0072674	.0029598	.0053533	.0049423	.0044161	.0071211	.018648	.0039078
2	0	1	"reduced_kidney_function_cat_3"	0	.000434	0	.0004228	0	0	.0004907	0	.002331	0
2	0	1	"smoke_nomiss_2"	0	0	.6715117	1	.2751606	.1556837	0	1	.0710956	0
2	0	1	"smoke_nomiss_3"	.1247693	.3641493	.0537791	0	.1605996	.3031301	.5848871	0	.2331002	.2121923
2	0	1	"spleen"	.0007383	.0021701	.002907	.0012685	0	.0008237	.0009814	0	.0011655	.0003908
2	0	1	"stroke_dementia"	.0018457	.0065104	.0101744	.0046512	.0042827	.0049423	.0044161	.0055951	.011655	.0023447
2	1	1	"N"	.13815	.1245	.06575	.1751	.07925	.1233	.11725	.0694	.04675	.06055
2	1	1	"asthmacat_2"	0	.0694779	.0357414	0	0	.121249	.0486141	.1693084	.9839572	1
2	1	1	"asthmacat_3"	.005067	.011245	.0159696	.0154198	.0214511	.0117599	.010661	.0144092	0	0
2	1	1	"cancer_exhaem_cat_2"	.0014477	.0012048	.0007605	.0008567	.0012618	.000811	.0008529	0	0	.0008258
2	1	1	"cancer_exhaem_cat_3"	.0025335	.0044177	.0053232	.0042833	.0050473	.0012165	.0021322	.0043228	.0032086	0
2	1	1	"cancer_exhaem_cat_4"	.0090481	.0068273	.0068441	.0065677	.0082019	.0036496	.0089552	.0108069	.0085561	.0057803
2	1	1	"cancer_haem_cat_2"	0	0	0	.0011422	.0006309	.0004055	.0004264	.0007205	0	0
2	1	1	"cancer_haem_cat_3"	0	.0012048	0	.0011422	.0006309	.000811	0	0	0	.0008258
2	1	1	"cancer_haem_cat_4"	.0014477	.002008	.0022814	.0017133	.0031546	.0028386	.0055437	.0064841	.0042781	.0049546
2	1	1	"chronic_cardiac_disease"	.0043431	.0184739	.0288973	.022273	.0246057	.0320357	.0127932	.0230548	.0235294	.0107349
2	1	1	"chronic_liver_disease"	.0032573	.011245	.0091255	.0042833	.0044164	.0150041	.0055437	.0036023	.0064171	.0057803
2	1	1	"chronic_respiratory_disease"	.004705	.0124498	.008365	.0105654	.0100946	.0243309	.0081023	.0122478	.0235294	.017341
2	1	1	"diabcat_2"	.0072385	.0140562	.0486692	.0256996	.0208202	.0243309	.0196162	.0237752	.0299465	.0123865
2	1	1	"diabcat_3"	.0057908	.0160643	.0387833	.0151342	.0239748	.0186537	.0153518	.0201729	.0192513	.0123865
2	1	1	"diabcat_4"	.0039812	.0088353	.008365	.0074243	.0157729	.0093268	.0059701	.0086455	.0096257	.0057803
2	1	1	"htdiag_or_highbp"	0	.1389558	.3878327	.2786979	.9419559	.2798054	.2733476	.2932277	.2973262	.2782824
2	1	1	"imd_2"	.6178067	0	0	.3540834	.3791798	0	0	0	.3080214	.3162675
2	1	1	"imd_3"	0	0	0	0	0	0	.9965885	1	0	.1758877
2	1	1	"imd_4"	0	.8481928	0	.3026842	.2063092	0	0	0	.2096257	.164327
2	1	1	"imd_5"	0	0	.8304182	0	0	.9935117	0	0	.1721925	0
2	1	1	"obese4cat_2"	.0673181	.1329317	.461597	.1439178	.2012618	.0754258	.1415778	.1635447	.2053476	.1734104
2	1	1	"obese4cat_3"	.0130293	.0373494	.060076	.0482581	.0870662	.0571776	.0426439	.0662824	.057754	.0388109
2	1	1	"obese4cat_4"	.0036193	.013253	.0250951	.0228441	.0422713	.0316302	.0183369	.0180115	.0352941	.0239472
2	1	1	"organ_transplant"	0	.0008032	.0015209	.0008567	.0018927	.0004055	.0008529	.0021614	.0032086	.0024773
2	1	1	"other_immunosuppression"	.0036193	.0128514	.0068441	.0151342	.0100946	.0162206	.006823	.0086455	.0352941	.0074319
2	1	1	"other_neuro"	.0028954	.0028112	.0045627	.0045688	.0037855	.0072993	.0076759	.0064841	.0074866	.0057803
2	1	1	"ra_sle_psoriasis"	.0180963	.0393574	.0524715	.0536836	.0769716	.0425791	.0464819	.0482709	.0631016	.0404624
2	1	1	"reduced_kidney_function_cat_2"	.0010858	.0032129	.0030418	.0037122	.0056782	.0064882	.003838	.0043228	.0042781	.0033031
2	1	1	"reduced_kidney_function_cat_3"	0	0	0	.0005711	.0025237	.0012165	.0008529	.0007205	.0032086	.0008258
2	1	1	"smoke_nomiss_2"	0	0	.7558935	1	0	0	0	1	.9839572	0
2	1	1	"smoke_nomiss_3"	.1744481	.6401606	0	0	.2031546	.6184104	.396162	0	0	.1544178
2	1	1	"spleen"	.0010858	.0012048	.0022814	.0014278	.0006309	.0024331	.003838	.0014409	.0010695	0
2	1	1	"stroke_dementia"	.0021716	.0032129	.0060837	.0031411	.0063091	.0089213	.0025586	.0057637	.0053476	.0033031
2	0	2	"N"	.0899666	.1683562	.0373229	.0411819	.1223937	.0368621	.1669163	.2059671	.078908	.0521253
2	0	2	"asthmacat_2"	.099872	.107766	.0601852	.1370629	0	.9484375	.1218081	.1129754	.1094891	0
2	0	2	"asthmacat_3"	.021767	.0188163	.0277778	.0321678	.0150588	0	.0113872	.0192953	.0291971	0
2	0	2	"cancer_exhaem_cat_2"	.0012804	.0013685	0	0	.0014118	.003125	.0037957	.0019575	0	0
2	0	2	"cancer_exhaem_cat_3"	.0166453	.0027369	.0061728	.0055944	.0070588	.0125	.0072464	.0050336	.0021898	0
2	0	2	"cancer_exhaem_cat_4"	.0108835	.0058159	.0061728	.0097902	.008	.0203125	.0069013	.0086689	.0138686	0
2	0	2	"cancer_haem_cat_2"	0	.0003421	0	0	.0004706	.0015625	0	.0002796	0	0
2	0	2	"cancer_haem_cat_3"	.0006402	.0020527	.0015432	.0013986	.0004706	0	.0010352	0	0	0
2	0	2	"cancer_haem_cat_4"	.0006402	.0017106	.0015432	.0013986	.0014118	.0046875	.0017253	.0008389	.0021898	0
2	0	2	"chronic_cardiac_disease"	.0096031	.0099213	.0092593	.0111888	.0094118	.015625	.0069013	.0097875	.0335766	0
2	0	2	"chronic_liver_disease"	.0025608	.0054738	.0015432	.0027972	.0018824	.0015625	.005176	.0081096	.0058394	0
2	0	2	"chronic_respiratory_disease"	.0102433	.0102634	.0015432	.006993	.0056471	.00625	.0048309	.0103468	.0211679	0
2	0	2	"diabcat_2"	.0332907	.0475539	.0617284	.0433566	.0329412	.0296875	.0334714	.034396	.0890511	0
2	0	2	"diabcat_3"	.0115237	.0164215	.0339506	.0153846	.0122353	.0265625	.0100069	.0159396	.0357664	0
2	0	2	"diabcat_4"	.0140845	.0126582	.0169753	.0153846	.008	.0125	.010352	.0173378	.029927	0
2	0	2	"htdiag_or_highbp"	.162612	.2073212	.2746913	.2083916	.16	.1640625	.1718426	0	.9321168	0
2	0	2	"imd_2"	0	0	0	0	0	0	.9989648	0	0	0
2	0	2	"imd_3"	0	0	.6003087	.7048951	.9995294	.4953125	0	0	0	0
2	0	2	"imd_4"	.6190781	1	0	0	0	0	0	0	0	0
2	0	2	"imd_5"	0	0	0	0	0	.00625	0	.9988815	.8007299	0
2	0	2	"obese4cat_2"	.1382843	.1611358	.8904321	.1370629	0	.0875	.1293996	.185962	.2051095	0
2	0	2	"obese4cat_3"	.0755442	.0783442	0	.0657343	.0790588	.0734375	.0521049	.0755034	.1664234	0
2	0	2	"obese4cat_4"	.0358515	.0458433	0	.0335664	.0371765	.04375	.0279503	.0405481	.1124088	0
2	0	2	"organ_transplant"	.0025608	.0017106	0	0	.0018824	0	0	.0002796	.0021898	0
2	0	2	"other_immunosuppression"	.049936	.068765	.183642	.0265734	.0498824	.0515625	.0545204	.0615213	.0613139	0
2	0	2	"other_neuro"	.0153649	.0054738	.0015432	.0055944	.0061176	.0109375	.005521	.0047539	.0058394	0
2	0	2	"ra_sle_psoriasis"	.0448143	.0307903	.029321	.0475524	.0310588	.1046875	.0307108	.0296421	.0394161	0
2	0	2	"reduced_kidney_function_cat_2"	.0051216	.0058159	.007716	.0083916	.0075294	.0046875	.005176	.0047539	.0182482	0
2	0	2	"reduced_kidney_function_cat_3"	.0006402	.0006842	0	0	.0014118	0	.0003451	0	.0029197	0
2	0	2	"smoke_nomiss_2"	.9910371	0	.1959877	0	.304	.41875	.2870945	.2150447	.1883212	0
2	0	2	"smoke_nomiss_3"	0	.2213479	0	.9916084	0	0	.099724	.1943512	.1554745	0
2	0	2	"spleen"	.0012804	.0044475	.0030864	.0013986	.0047059	.0015625	.0024155	.0025168	.0014599	0
2	0	2	"stroke_dementia"	.006402	.0047896	.0015432	.0097902	.0028235	.0015625	.0034507	.0033557	.0087591	0
2	1	2	"N"	.155957	.0364724	.1345568	.0961859	.1561296	.1687856	.0045447	.1229937	.0733475	.0510269
2	1	2	"asthmacat_2"	.091848	0	.1295425	.0520335	.1046426	.0940695	.113924	.1468662	.1152941	.1578354
2	1	2	"asthmacat_3"	.0044264	0	.012826	.0041866	.0073692	.0068166	0	.0084191	.0086275	.0202931
2	1	2	"cancer_exhaem_cat_2"	.0011066	0	.0012826	.0005981	0	.0010225	0	0	.0007843	.0033822
2	1	2	"cancer_exhaem_cat_3"	.0029509	0	.0029927	.0017943	.0018423	.0030675	.0253165	.0023386	.0047059	.0033822
2	1	2	"cancer_exhaem_cat_4"	.0018443	0	.0055579	.0029904	.0018423	.0030675	.0506329	.0032741	.0031373	.0090192
2	1	2	"cancer_haem_cat_2"	0	0	0	0	0	0	0	.0009355	0	0
2	1	2	"cancer_haem_cat_3"	.0003689	0	.0008551	0	.0011054	0	0	.0014032	.0015686	.0011274
2	1	2	"cancer_haem_cat_4"	.0014755	0	.0025652	.0005981	.0003685	.0010225	.0126582	.0032741	.0007843	.0022548
2	1	2	"chronic_cardiac_disease"	.0143858	0	.0200941	.0077751	.0213707	.0149966	0	.0144995	.04	.0270575
2	1	2	"chronic_liver_disease"	.0062707	0	.0085507	.0089713	.0110538	.00818	.0632911	.0065482	.012549	.0101466
2	1	2	"chronic_respiratory_disease"	.0033198	0	.0081231	.0029904	.0092115	.0071575	0	.0023386	.0047059	.011274
2	1	2	"diabcat_2"	.0350424	0	.039333	.0245215	.0353721	.0412406	.0126582	.0294668	.0752941	.1273957
2	1	2	"diabcat_3"	.0143858	0	.0269346	.0131579	.023213	.0207907	.0126582	.0163704	.0501961	.0372041
2	1	2	"diabcat_4"	.0125415	0	.0153912	.0131579	.0176861	.0153374	.0886076	.0084191	.0219608	.0248027
2	1	2	"htdiag_or_highbp"	.15308	0	.1008978	0	.2280766	.2361963	0	.2062675	.9764706	.6505073
2	1	2	"imd_2"	0	0	0	0	.2030214	0	0	.9607109	0	.0777903
2	1	2	"imd_3"	1	0	0	0	0	0	.2405063	0	0	.5208568
2	1	2	"imd_4"	0	0	.4309534	0	0	.9996592	0	0	0	.0721533
2	1	2	"imd_5"	0	0	.3796494	1	.6658069	0	0	0	.7192157	0
2	1	2	"obese4cat_2"	.0564367	0	.103463	.117823	.1223287	.1380368	.0253165	.1131899	.1717647	.7790304
2	1	2	"obese4cat_3"	.0317226	0	.0423258	.027512	.032056	.0378323	.0126582	.04116	.1262745	.0202931
2	1	2	"obese4cat_4"	.0125415	0	.0141086	.0035885	.0114223	.0112474	.0126582	.0149673	.0384314	.0157835
2	1	2	"organ_transplant"	.0003689	0	.0017101	.0005981	.0003685	.0010225	0	.0009355	0	.0045096
2	1	2	"other_immunosuppression"	.014017	0	.0303549	.0340909	.0250553	.0235174	.6202531	.0201123	.0360784	.0214205
2	1	2	"other_neuro"	.0022132	0	.0038478	.0017943	.0007369	.0030675	.0506329	.0018709	.0047059	.0033822
2	1	2	"ra_sle_psoriasis"	.0221321	0	.032065	.0197368	.0302137	.0173824	.1898734	.0252573	.025098	.0360767
2	1	2	"reduced_kidney_function_cat_2"	.0073774	0	.0051304	.007177	.0058954	.0095433	.0379747	.0065482	.0180392	.0169109
2	1	2	"reduced_kidney_function_cat_3"	.0007377	0	.0004275	.0005981	.0011054	.002045	0	.0009355	.0054902	.0033822
2	1	2	"smoke_nomiss_2"	.2113611	0	.9991449	0	0	0	.4177215	.3540692	.387451	.6527621
2	1	2	"smoke_nomiss_3"	.2899299	0	0	0	1	.3943422	0	0	0	.0191657
2	1	2	"spleen"	.0029509	0	.0051304	.0017943	.0036846	.0006817	0	.0009355	.0047059	0
2	1	2	"stroke_dementia"	.0022132	0	.0055579	.0011962	.0058954	.0068166	0	.0028064	.0078431	.0078918
2	0	3	"N"	.23255	.04475	.1217	.05335	.1478	.03175	.21465	.0781	.06485	.0105
2	0	3	"asthmacat_2"	.0507418	.1329609	.0858669	.1162137	.0811908	.6393701	.0838574	.1203585	.1804163	0
2	0	3	"asthmacat_3"	.0090303	.0256983	.0143796	.0253046	.014885	.0047244	.0163056	.0358515	.0493446	.047619
2	0	3	"cancer_exhaem_cat_2"	.001075	.0044693	.0024651	.0009372	.0020298	.0031496	.0023294	0	.001542	.0095238
2	0	3	"cancer_exhaem_cat_3"	.0027951	.0067039	.0086278	.0056232	.0054127	.007874	.0058234	.0038412	.0077101	.0428571
2	0	3	"cancer_exhaem_cat_4"	.0038701	.0089385	.0065735	.0074977	.0060893	.007874	.0048917	.0083227	.0069391	.052381
2	0	3	"cancer_haem_cat_2"	.00043	0	0	.0009372	0	.0015748	0	.0006402	0	0
2	0	3	"cancer_haem_cat_3"	0	.0011173	.0004108	0	.0006766	0	.0004659	0	.000771	0
2	0	3	"cancer_haem_cat_4"	.000215	.0022346	.0016434	.0018744	.0003383	.0015748	.0006988	.0019206	.003084	0
2	0	3	"chronic_cardiac_disease"	.0058052	.024581	.0086278	.0384255	.0064276	.0173228	.0095504	.021767	.0316114	.0047619
2	0	3	"chronic_liver_disease"	.0051602	.0022346	.0024651	.0056232	.0023681	.0031496	.0046587	.0076825	.0069391	0
2	0	3	"chronic_respiratory_disease"	.0030101	.0078212	.0041085	.0103093	.0074425	.0299213	.0053576	.0096031	.0131072	.0047619
2	0	3	"diabcat_2"	.0354762	.1519553	.0591619	.1705717	.0751015	.0377953	.0964361	.1510883	.2906708	.0190476
2	0	3	"diabcat_3"	.0167706	.0625698	.0242399	.0852858	.0223275	.0330709	.0251572	.0704225	.1218196	0
2	0	3	"diabcat_4"	.0159106	.027933	.0102712	.0337395	.0196211	.0094488	.0249243	.028169	.0354665	.0666667
2	0	3	"htdiag_or_highbp"	0	1	.1462613	.9915651	0	.0173228	0	.2733675	.688512	0
2	0	3	"imd_2"	0	0	.9991783	0	0	.0677165	0	0	0	0
2	0	3	"imd_3"	0	.7597765	0	0	1	.0535433	0	0	0	0
2	0	3	"imd_4"	0	0	0	.9915651	0	.1007874	1	0	0	0
2	0	3	"imd_5"	.7766072	0	0	0	0	.1086614	0	.8361076	.9506553	0
2	0	3	"obese4cat_2"	0	.2022346	.1216105	.2361762	.1370095	.0488189	.1483811	1	0	0
