CTV3ID,CTV3PreferredTermDesc,CTV3Source
XE1zL,Ca breast - NOS,CTV3_Children
XE1zN,Carcinoma cervix uteri: [adenocarcinoma] or [invasive],CTV3_Children
XE1zP,Ca cervix uteri - endocervix,CTV3_Children
XE1zR,Ca cervix uteri - exocervix,CTV3_Children
XE1zT,Ca cervix uteri NOS,CTV3_Children
XE1zV,(Body of uterus Ca) or (carc body uterus) or (endometr Ca),CTV3_Children
XE1zX,Ca ovary/other uterine adnexa,CTV3_Children
XE1zZ,(Fallopian tube Ca) or (Ca ovary/uterine adnexa NOS),CTV3_Children
XE1zb,Malig tumour testis: [carcinoma] or [seminoma] or [teratoma],CTV3_Children
XE1zd,Ca vulva: [clitoral Ca] or [labial Ca],CTV3_Children
XE1zf,Ca penis,CTV3_Children
XE1zh,(Epidid carc) or (Ca epidid/spermat cord) or (sperm cord Ca),CTV3_Children
XE1zj,(Carcinoma bladder) or (bladder Ca),CTV3_Children
XE1zl,Ca kidney/other urinary organs,CTV3_Children
XE1zn,Ca kidney/urinary organs NOS,CTV3_Children
XE1zp,(Carcinoma brain) or (brain Ca) or (cerebral tumour - malig),CTV3_Children
XE1zr,Other primary carcinomas,CTV3_Children
XE1zt,Ca uterus NOS: [carcinoma] or [cancer],CTV3_Children
XE1zv,Malign tumour eye: [Ca eye][malign melanoma][retinoblastoma],CTV3_Children
XE205,(Sec Ca sp site) or (metast sp site) or (sec Ca known site),CTV3_Children
XE207,Secondary Ca GIT,CTV3_Children
XE209,(Sec Ca brain/spin cord) or (bone sec Ca) or (brain sec Ca),CTV3_Children
XE20B,Secondary Ca NOS,CTV3_Children
XE20D,(Ca unspecified site) or (secondary - unknown site),CTV3_Children
XE20F,(Carcinomatos) or (dissem Ca unsp site) or (metastatic carc),CTV3_Children
XE20X,Malignant neoplasm NOS (& sarcoma NOS),CTV3_Children
XE2rk,"Malignant neoplasm of lip, oral cavity and pharynx",CTV3Map_Code_And_Term
XE2vN,Malignant neoplasm of common bile duct,CTV3Map_Code_And_Term
XE2vO,"Malig neop of bone, connective tissue, skin and breast",CTV3Map_Code_And_Term
XE2vP,Malignant neoplasm of genitourinary organ,CTV3Map_Code_And_Term
XE2vQ,Malig neop of kidney and other unspecified urinary organs,CTV3Map_Code_And_Term
XE2vR,Malignant neoplasm of other and unspecified sites,CTV3Map_Code_And_Term
XE2vS,Malignant brain tumour,CTV3Map_Code_And_Term
XE2vT,Secondary malignant neoplasm of other specified sites,CTV3_Children
XE2vj,Malignant hydatidiform mole,CTV3Map_Code_Only
XE2xB,Secondary and unspecified malignant neoplasm of lymph nodes,CTV3_Children
XM00E,Malignant tumour of lower labial mucosa,CTV3Map_Code_And_Term
XM00F,Malignant tumour of ill-defined site,CTV3_Children
XM0Ac,Carcinoma of base of tongue,CTV3_Children
XM0Ad,Metastasis to large intestine,CTV3_Children
XM0B6,Glioblastoma multiforme,CTV3Map_Code_And_Term
XM0pZ,Palate carcinoma,CTV3_Children
XM0pb,Tonsil carcinoma,CTV3_Children
XM0pq,Cerebrum Ca,CTV3_Children
XM0ps,Malignant melanoma of eye,CTV3Map_Code_And_Term
XM0pv,Secondary malignant neoplasm of unknown site,CTV3_Children
XM1F6,Undifferentiated carcinoma,CTV3_Children
XM1F7,Anaplastic carcinoma,CTV3_Children
XM1FE,Combined hepatocellular carcinoma and cholangiocarcinoma,CTV3_Children
XM1FG,Carcinoid tumour - argentaffin,CTV3_Children
XM1FI,Skin appendage carcinoma,High_Level_SNOMED
XM1FO,Malignant mixed tumour,High_Level_SNOMED
XM1MM,Metastasis to digestive organs,CTV3_Children
XM1Oc,Carcinoma ventral surface of tongue,CTV3_Children
XM1Od,Carcinoma anterior 2/3 tongue ventrum,CTV3_Children
XM1Oe,Carcinoma of anterior two-thirds of tongue - dorsal surface,CTV3_Children
XM1Of,Carcinoma of midline of tongue,CTV3_Children
XM1Oi,Malignant tumour of lipstick area of lip,CTV3_Children
XM1P4,Primary vulval cancer,CTV3Map_Code_And_Term
XM1Pr,Cerebral metastasis,CTV3_Children
XM1Ps,Cerebral tumour - malignant,CTV3Map_Code_And_Term
XM1QO,Carcinoma of tongue base - dorsal surface,CTV3_Children
XSA0M,Secondary malignant neoplasm of mouth,CTV3_Children
XSHw5,Clark melanoma level 2,CTV3Map_Code_And_Term
XSHw6,Clark melanoma level 3,CTV3Map_Code_And_Term
XSHw7,Clark melanoma level 4,CTV3Map_Code_And_Term
XSHw8,Clark melanoma level 5,CTV3Map_Code_And_Term
Xa059,Malignant tumour of corpus spongiosum,CTV3_Children
Xa05A,Malignant tumour of corpus cavernosum,CTV3_Children
Xa0D7,Malignant tumour of fibrous tissue,QOF
Xa0D9,Dermatofibrosarcoma protuberans,CTV3Map_Code_And_Term
Xa0DF,Adenocarcinoma of oesophagus,CTV3_Children
Xa0DG,Squamous cell carcinoma of oesophagus,CTV3_Children
Xa0DO,Carcinoid tumour of stomach,CTV3_Children
Xa0DP,Early gastric cancer,CTV3_Children
Xa0DQ,Late gastric cancer,CTV3_Children
Xa0Di,Malignant melanoma of anus,CTV3_Children
Xa0Dj,Malignant melanoma of rectum,CTV3_Children
Xa0Dp,Malignant glioma of brain,CTV3_Children
Xa0Dq,Malignant glioma of spinal cord,QOF
Xa0Dr,Glioblastoma multiforme of brain,CTV3_Children
Xa0Ds,Glioblastoma multiforme of spinal cord,QOF
Xa0EY,Squamous cell carcinoma of scrotum,CTV3_Children
Xa0Ei,Carcinoma of fallopian tube,CTV3_Children
Xa0Eq,Carcinoma of Bartholin's gland,CTV3_Children
Xa0G9,Squamous cell carcinoma of tongue,CTV3_Children
Xa0GA,Squamous cell carcinoma of gum,CTV3_Children
Xa0GC,Squamous cell carcinoma of floor of mouth,CTV3_Children
Xa0GN,Squamous cell carcinoma of palate,CTV3_Children
Xa0Ge,Carcinoma of larynx,CTV3_Children
Xa0KC,Malignant tumour of external ear,CTV3_Children
Xa0LD,Malignant tumour of middle ear,CTV3_Children
Xa0R4,Medulloblastoma of cerebellum,QOF
Xa0RU,Malignant melanoma of meninges,QOF
Xa0WG,Primary malignant tumour of peritoneum,CTV3_Children
Xa0WH,Malignant peritoneal local recurrence,CTV3_Children
Xa0aG,Nonteratoid medulloepithelioma,High_Level_SNOMED
Xa0aO,Olfactory neuroendocrine carcinoma,High_Level_SNOMED
Xa0aS,Meningeal sarcoma,High_Level_SNOMED
Xa0ay,Rhabdomyosarcoma of bladder,CTV3_Children
Xa0bJ,Malignant teratoma of mediastinum,CTV3_Children
Xa0bK,Malignant seminoma of mediastinum,CTV3_Children
Xa0bL,Malignant neuroma of mediastinum,CTV3_Children
Xa0bM,Sarcoma of bladder,CTV3_Children
Xa0bQ,Sarcoma of breast,CTV3_Children
Xa0bT,Intraduct carcinoma of breast,CTV3_Children
Xa0bU,Lobular carcinoma of breast,CTV3_Children
Xa0bV,Malignant Leydig cell tumour of testis,CTV3_Children
Xa0bb,Endometrioid carcinoma of prostate,CTV3_Children
Xa0hk,Odontogenic carcinoma,CTV3_Children
Xa0hl,Odontogenic sarcoma,CTV3_Children
Xa0iA,Primary intra-osseous carcinoma,CTV3_Children
Xa0iB,Odontogenic ghost cell carcinoma,CTV3_Children
Xa0ik,Malignant infiltration of soft tissue,CTV3_Children
Xa1aS,Malignant tumour of lacrimal drainage structure,QOF
Xa1nX,Neuroblastoma of brain,QOF
Xa1nZ,Adrenal neuroblastoma,CTV3_Children
Xa1na,Thoracic neuroblastoma,CTV3_Children
Xa1nb,Pelvic neuroblastoma,CTV3_Children
Xa1nc,Paraspinal neuroblastoma,QOF
Xa1ne,Abdominothoracic neuroblastoma,CTV3_Children
Xa1oQ,Carcinoma of vocal cord,CTV3_Children
Xa34F,Carcinoma of anal canal,CTV3_Children
Xa34H,Carcinoma of sigmoid colon,CTV3_Children
Xa36T,Metastasis to vertebral column,CTV3_Children
Xa36r,Carcinoma of cervix,CTV3_Children
Xa39z,Metastasis to trachea of unknown primary,CTV3_Children
Xa3A4,Metastasis to bronchus of unknown primary,CTV3_Children
Xa3A5,Metastasis to lung of unknown primary,CTV3_Children
Xa3A6,Metastasis to pleura of unknown primary,CTV3_Children
Xa3A7,Metastasis to heart of unknown primary,CTV3_Children
Xa3A8,Metastasis to mediastinum of unknown primary,CTV3_Children
Xa3A9,Metastasis to thymus of unknown primary,CTV3_Children
Xa3AA,Metastasis to small intestine of unknown primary,CTV3_Children
Xa3AB,Metastasis to large intestine of unknown primary,CTV3_Children
Xa3AC,Metastasis to colon of unknown primary,CTV3_Children
Xa3AD,Metastasis to rectum of unknown primary,CTV3_Children
Xa3AE,Metastasis to liver of unknown primary,CTV3_Children
Xa3AF,Metastasis to pancreas of unknown primary,CTV3_Children
Xa3AG,Metastasis to spleen of unknown primary,CTV3_Children
Xa3AH,Metastasis to peritoneum of unknown primary,CTV3_Children
Xa3AI,Metastasis to retroperitoneum of unknown primary,CTV3_Children
Xa3AJ,Metastasis to bone of unknown primary,CTV3_Children
Xa3AK,Metastasis to vertebral column of unknown primary,CTV3_Children
Xa3BF,Metastasis to skin of unknown primary,CTV3_Children
Xa3BG,Metastasis to soft tissue of unknown primary,CTV3_Children
Xa3BH,Metastasis to breast of unknown primary,CTV3_Children
Xa3BI,Metastasis to uterus of unknown primary,CTV3_Children
Xa3BL,Metastasis to ovary of unknown primary,CTV3_Children
Xa3BM,Metastasis to vagina of unknown primary,CTV3_Children
Xa3BN,Metastasis to kidney of unknown primary,CTV3_Children
Xa3BX,Metastasis to bladder of unknown primary,CTV3_Children
Xa3BZ,Metastasis to brain of unknown primary,CTV3_Children
Xa3Ba,Metastasis to eye of unknown primary,CTV3_Children
Xa3Bb,Metastasis to adrenal gland of unknown primary,CTV3_Children
Xa3Bc,Metastasis to lymph node of unknown primary,CTV3_Children
Xa3Bd,Disseminated malignancy of unknown primary,CTV3_Children
Xa3eF,Carcinoma liver/biliary system,CTV3_Children
Xa3eG,Carcinoma liver/biliary system NOS,CTV3_Children
Xa3eH,Carcinoma of upper limb bones/scapula,CTV3_Children
Xa3eI,Carcinoma of lower limb bones,CTV3_Children
Xa3eJ,Carcinoma of skin of head/neck,CTV3_Children
Xa3eK,Ca breast - nipple/central,CTV3_Children
Xa3eL,"Carcinoma of breast - upper, inner quadrant",CTV3_Children
Xa3eM,"Carcinoma of breast - lower, inner quadrant",CTV3_Children
Xa3eN,"Carcinoma of breast - upper, outer quadrant",CTV3_Children
Xa3eO,"Carcinoma breast - lower, outer quadrant",CTV3_Children
Xa3eP,Carcinoma of breast - axillary tail,CTV3_Children
Xa3eQ,Carcinoma of breast NOS,CTV3_Children
Xa3eR,Carcinoma genital organs,CTV3_Children
Xa3eS,Carcinoma of epididymis/spermatic cord,CTV3_Children
Xa3eT,Carcinoma of genital organs NOS,CTV3_Children
Xa3eU,Secondary carcinoma of gastrointestinal tract,CTV3_Children
Xa3rj,Secondary carcinoma NOS,CTV3_Children
Xa7n9,Transitional cell carcinoma of ureter,CTV3_Children
Xa7o3,Disseminated adenocarcinoma,CTV3_Children
Xa84V,Adenocarcinoma of sigmoid colon,CTV3_Children
Xa97p,Malignant tumour of anterior two-thirds of tongue,CTV3_Children
Xa97q,Malignant tumour of liver,CTV3_Children
Xa97r,Intrahepatic bile duct carcinoma,CTV3_Children
Xa97s,Malignant tumour of soft tissue,CTV3_Children
Xa97t,"Malignant tumour of soft tissue of head, face and neck",CTV3_Children
Xa97u,Malignant tumour of soft tissue of shoulder,CTV3_Children
Xa97v,Malignant tumour of soft tissue of hip,CTV3_Children
Xa97w,Malignant tumour of soft tissue of thorax,CTV3_Children
Xa97x,Malignant tumour of soft tissue of pelvis,CTV3_Children
Xa97y,Malignant tumour of vulva,CTV3_Children
Xa97z,Malignant tumour of unknown origin or ill-defined site,CTV3_Children
Xa980,Metastasis to lymph node,CTV3_Children
Xa981,Metastasis to epididymis,CTV3_Children
Xa982,Metastatic malignant disease,CTV3_Children
Xa983,Disseminated malignancy,CTV3_Children
Xa98L,Metastatic adenocarcinoma,CTV3_Children
Xa98P,Follicular adenocarcinoma,CTV3_Children
Xa98Q,Papillary carcinoma - follicular variant,CTV3_Children
Xa98Y,Solid carcinoma,CTV3_Children
Xa98Z,Goblet cell carcinoid,CTV3Map_Code_And_Term
Xa98c,Papillary adenocarcinoma,CTV3_Children
Xa98e,Clear cell adenocarcinoma,CTV3_Children
Xa98k,Cystadenocarcinoma,High_Level_SNOMED
Xa98m,Serous cystadenocarcinoma,High_Level_SNOMED
Xa98o,Papillary cystadenocarcinoma,High_Level_SNOMED
Xa98r,Mucinous cystadenocarcinoma,High_Level_SNOMED
Xa98u,Comedocarcinoma,CTV3_Children
Xa98x,Medullary carcinoma,High_Level_SNOMED
Xa98y,Lobular carcinoma,High_Level_SNOMED
Xa98z,Extramammary Paget's disease,High_Level_SNOMED
Xa993,Choroid plexus carcinoma,High_Level_SNOMED
Xa997,Polar spongioblastoma,High_Level_SNOMED
Xa998,Oligodendroglioma,High_Level_SNOMED
Xa999,Medulloblastoma,CTV3_Children
Xa99A,Cerebellar sarcoma,High_Level_SNOMED
Xa99D,Neuroblastoma,CTV3Map_Code_And_Term
Xa99F,Medulloepithelioma,High_Level_SNOMED
Xa99H,Neuroepithelioma,High_Level_SNOMED
Xa99K,Olfactory neuroblastoma,CTV3Map_Code_And_Term
Xa99L,Olfactory neuroepithelioma,High_Level_SNOMED
Xa99S,Malignant melanoma,CTV3Map_Code_And_Term
Xa99V,Malignant peripheral nerve sheath tumour,High_Level_SNOMED
Xa99a,Spindle cell melanoma,CTV3_Children
Xa99e,Sarcoma,High_Level_SNOMED
Xa99f,Alveolar soft tissue sarcoma,High_Level_SNOMED
Xa99h,Giant cell sarcoma,CTV3Map_Code_And_Term
Xa99p,Dermatofibrosarcoma,QOF
Xa99r,Liposarcoma morphology,High_Level_SNOMED
Xa99v,Leiomyosarcoma,High_Level_SNOMED
Xa99y,Rhabdomyosarcoma,CTV3_Children
Xa9A0,Nephroblastoma,CTV3Map_Code_And_Term
Xa9A1,Carcinosarcoma,High_Level_SNOMED
Xa9A8,Malignant phyllodes tumour,QOF
Xa9A9,Synovial sarcoma,QOF
Xa9AI,Malignant teratoma,CTV3Map_Code_And_Term
Xa9AJ,Teratoma with malignant transformation,CTV3_Children
Xa9AQ,Choriocarcinoma combined with germ cell elements,CTV3_Children
Xa9AV,Osteosarcoma - morphology,CTV3Map_Code_And_Term
Xa9Aa,Chondrosarcoma of bone,CTV3_Children
Xa9EA,Malignant tumour of posterior wall of hypopharynx,CTV3_Children
Xa9Jc,Metastasis to head and neck lymph node,CTV3_Children
Xa9Je,Metastasis to intrathoracic lymph node,CTV3_Children
Xa9Jg,Metastasis to intra-abdominal lymph node,CTV3_Children
Xa9Ji,Metastasis to upper limb lymph node,CTV3_Children
Xa9Jk,Metastasis to lower limb lymph node,CTV3_Children
Xa9Jm,Metastasis to intrapelvic lymph node,CTV3_Children
Xa9Jo,Metastasis to multiple lymph nodes,CTV3_Children
XaA0C,Adenocarcinoma of ileum,CTV3_Children
XaAtd,Ca rectum + Ca anus NOS,CTV3_Children
XaB1b,Perforated carcinoma of oesophagus,CTV3_Children
XaB1e,Retroperitoneal sarcoma,CTV3_Children
XaB1g,Carcinoma of head of pancreas,CTV3_Children
XaB1h,Carcinoma of body of pancreas,CTV3_Children
XaB1i,Carcinoma of tail of pancreas,CTV3_Children
XaB1p,Metastatic adenocarcinoma of unknown origin,CTV3_Children
XaB8h,Squamous cell carcinoma of mouth,CTV3_Children
XaB9x,Chondrosarcoma morphology,High_Level_SNOMED
XaBA5,Osteosarcoma of bone,CTV3_Children
XaBAn,Carcinomatosis,CTV3Map_Code_And_Term
XaBAo,Linitis plastica,CTV3_Children
XaBAt,Sebaceous adenocarcinoma,QOF
XaBAu,Pseudomyxoma peritonei,CTV3_Children
XaBB1,Ewing's sarcoma of bone,CTV3_Children
XaBB5,Retinoblastoma - morphology,High_Level_SNOMED
XaBBF,Kaposi's sarcoma,CTV3_Children
XaBDS,Anaemia in ovarian carcinoma,CTV3Map_Code_And_Term
XaBLv,Malignant neoplasm of epiglottis NOS,CTV3Map_Code_And_Term
XaBmX,Adenocarcinoma of uterus,CTV3_Children
XaC0y,Secondary malignant neoplasm of tongue,CTV3_Children
XaC1Q,"Malignant neoplasm, overlapping lesion of brain",CTV3Map_Code_And_Term
XaCIv,Malignant melanoma of back,CTV3Map_Code_And_Term
XaCJ1,Primary malignant neoplasm of unknown site,CTV3Map_Code_And_Term
XaCJU,Malignant tumour of soft tissue of back,CTV3_Children
XaDbr,Cholangiocarcinoma of biliary tract,CTV3_Children
XaDc5,Carcinoma of ascending colon,CTV3_Children
XaDc6,Carcinoma of transverse colon,CTV3_Children
XaDc7,Carcinoma of descending colon,CTV3_Children
XaDc8,Carcinoma of hepatic flexure,CTV3_Children
XaDc9,Carcinoma of splenic flexure,CTV3_Children
XaE6L,Retinal pigment epithelial adenocarcinoma,CTV3_Children
XaEGU,Malignant melanoma of chest wall,CTV3Map_Code_And_Term
XaEY9,Malignant neoplasm of mesentery,CTV3Map_Code_And_Term
XaEfj,Cystadenocarcinoma of ovary,CTV3_Children
XaF1E,Leukaemic infiltrate of choroid,CTV3_Children
XaF26,Leukaemic infiltrate of retina,CTV3_Children
XaFr4,Local recurrence of malignant tumour of tongue,CTV3_Children
XaFr5,Local recurrence of malignant tumour of buccal cavity,CTV3_Children
XaFr6,Local recurrence of malignant tumour of thyroid gland,CTV3_Children
XaFr8,Local recurrence of malignant tumour of breast,CTV3Map_Code_And_Term
XaFrD,Local recurrence of malignant tumour of oesophagus,CTV3_Children
XaFrE,Local recurrence of malignant tumour of stomach,CTV3_Children
XaFrF,Local recurrence of malignant tumour of gallbladder,CTV3_Children
XaFrG,Local recurrence of malignant tumour of liver,CTV3_Children
XaFrH,Local recurrence of malignant tumour of pancreas,CTV3_Children
XaFrI,Local recurrence of malignant tumour of colon,CTV3_Children
XaFrJ,Local recurrence of malignant tumour of rectum,CTV3_Children
XaFrK,Local recurrence of malignant tumour of kidney,CTV3_Children
XaFrL,Local recurrence of malignant tumour of urinary bladder,CTV3Map_Code_And_Term
XaFrM,Local recurrence of malignant tumour of prostate,CTV3_Children
XaFrN,Local recurrence of malignant tumour of cervix,CTV3_Children
XaFrQ,Local recurrence of malignant tumour of bone,CTV3_Children
XaFrR,Local recurrence of malignant tumour of soft tissue,CTV3_Children
XaFrT,Local recurrence of malignant melanoma of skin,CTV3_Children
XaFrc,Metastases by primary malignancy,CTV3_Children
XaFrd,Metastasis from malignant melanoma of skin,CTV3_Children
XaFrf,Metastasis from malignant tumour of soft tissues,CTV3_Children
XaFrg,Metastasis from malignant tumour of bone,CTV3_Children
XaFrh,Metastasis from malignant tumour of adrenal gland,CTV3_Children
XaFri,Metastasis from malignant tumour of cervix,CTV3_Children
XaFrj,Metastasis from malignant tumour of uterus,CTV3_Children
XaFrk,Metastasis from malignant tumour of prostate,CTV3_Children
XaFrl,Metastasis from malignant tumour of bladder,CTV3_Children
XaFrm,Metastasis from malignant tumour of kidney,CTV3_Children
XaFrn,Metastasis from malignant tumour of rectum,CTV3_Children
XaFro,Metastasis from malignant tumour of colon,CTV3_Children
XaFrp,Metastasis from malignant tumour of pancreas,CTV3_Children
XaFrq,Metastasis from malignant tumour of liver,CTV3_Children
XaFrr,Metastasis from malignant tumour of gallbladder,CTV3_Children
XaFrs,Metastasis from malignant tumour of stomach,CTV3_Children
XaFrt,Metastasis from malignant tumour of oesophagus,CTV3_Children
XaFru,Metastasis from malignant tumour of breast,CTV3_Children
XaFrv,Metastasis from malignant tumour of bronchus,CTV3_Children
XaFrx,Metastasis from malignant tumour of thyroid,CTV3_Children
XaFry,Metastasis from malignant tumour of buccal cavity,CTV3_Children
XaFrz,Metastasis from malignant tumour of tongue,CTV3_Children
XaFsw,Hereditary nonpolyposis colon cancer,CTV3Map_Code_And_Term
XaFzu,Malignant neoplasm of bone,CTV3_Children
XaIJA,Pathological fracture due to metastatic bone disease,QOF
XaIma,Gleason grading of prostate cancer,CTV3Map_Code_And_Term
XaImb,Gleason prostate grade 2-4 (low),CTV3Map_Code_And_Term
XaImc,Gleason prostate grade 5-7 (medium),CTV3Map_Code_And_Term
XaImd,Gleason prostate grade 8-10 (high),CTV3Map_Code_And_Term
XaIn5,Squamous cell carcinoma antigen level,CTV3Map_Code_And_Term
XaIph,Cancer confirmed,CTV3Map_Code_And_Term
XaJM3,Osteosarcoma - disorder,CTV3Map_Code_And_Term
XaJU6,Breast cancer detected by national screening programme,QOF
XaKHe,Date cancer diagnosis received in primary care,CTV3Map_Code_And_Term
XaKI4,Cancer hospital treatment completed,CTV3Map_Code_And_Term
XaKI6,Cancer pain and symptom management,CTV3Map_Code_And_Term
XaKI8,Cancer rehabilitation and readaption,CTV3Map_Code_And_Term
XaKWz,Malignant sacral teratoma,CTV3Map_Code_And_Term
XaMeL,Malignant neoplasm of descended testis NOS,CTV3Map_Code_And_Term
XaN5C,Bowel cancer detected by national screening programme,CTV3Map_Code_And_Term
XaOqX,Siewert type II adenocarcinoma,CTV3Map_Code_And_Term
XaOrB,Siewert type III adenocarcinoma,CTV3Map_Code_And_Term
XaOrV,Siewert type I adenocarcinoma,CTV3Map_Code_And_Term
XaX42,Grade 1 (Stage pTa) papillary urothelial/transitionl cell ca,CTV3Map_Code_And_Term
XaX43,Grade 2 (Stage pTa) papillary urothelial/transitionl cell ca,CTV3Map_Code_And_Term
XaX44,Grade 3 (Stage pTa) papillary urothelial/transitionl cell ca,CTV3Map_Code_And_Term
XaXQk,Secondary malignant neoplasm of large intestine and rectum,CTV3_Children
XaYeq,Secondary malignant neoplasm of liver intrahepatic bile duct,CTV3_Children
XaZzi,[M]Peripheral neuroectodermal tumour,CTV3Map_Code_And_Term
XaabR,Bowel scope (flexible sigmoidoscopy) screen: cancer detected,CTV3Map_Code_And_Term
Xaafk,Crv smr - hi grade dyskaryosis? invasive squamous carcinoma,CTV3Map_Code_And_Term
XacIU,Malignant melanoma stage IA,CTV3Map_Code_And_Term
XacIV,Malignant melanoma stage IB,CTV3Map_Code_And_Term
XacIW,Malignant melanoma stage IIA,CTV3Map_Code_And_Term
XacIX,Malignant melanoma stage IIB,CTV3Map_Code_And_Term
XacIY,Malignant melanoma stage IIC,CTV3Map_Code_And_Term
XacIZ,Malignant melanoma stage IIIA,CTV3Map_Code_And_Term
XacIa,Malignant melanoma stage IIIB,CTV3Map_Code_And_Term
XacIb,Malignant melanoma stage IIIC,CTV3Map_Code_And_Term
XacId,Malignant melanoma stage IV M1a,CTV3Map_Code_And_Term
XacIe,Malignant melanoma stage IV M1b,CTV3Map_Code_And_Term
XacIf,Malignant melanoma stage IV M1c,CTV3Map_Code_And_Term
XacY5,Active surveillance of prostate cancer,CTV3Map_Code_And_Term
Y3491,Malignant neoplasm of eye and adnexa,CTV3_Children
Y3656,H/O Carcinoma of breast,CTV3_Children
ZV676,[V]Follow-up examination aft surgery for malignant neoplasm,CTV3Map_Code_And_Term
ZV677,[V]Follow-up exam after radiotherapy for malignant neoplasm,QOF
ZV679,[V]Follow-up exam aft combined treatment for malig neoplasm,CTV3Map_Code_And_Term
ZV67A,[V]Folow-up exam aft other treatment for malignant neoplasm,CTV3Map_Code_And_Term
ZV67B,[V]Folow-up exam aft unspec treatment for malignant neoplasm,CTV3Map_Code_And_Term
